timestamp,open,high,low,close,volume,average,barCount,tick_volume,trade_count,vwap,broker,symbol
2026-03-09 16:00:00+00:00,91.45,93.27,90.07,91.66,28237.0,91.71,22164,28237.0,22164,91.71,ib,CL
2026-03-09 17:00:00+00:00,91.65,92.56,91.06,91.57,16310.0,91.816,13552,16310.0,13552,91.816,ib,CL
2026-03-09 18:00:00+00:00,91.56,92.0,88.33,91.9,35979.0,90.544,28681,35979.0,28681,90.544,ib,CL
2026-03-09 19:00:00+00:00,91.91,92.16,79.0,83.73,25381.0,85.581,19608,25381.0,19608,85.581,ib,CL
2026-03-09 20:00:00+00:00,83.69,86.01,80.4,82.68,9572.0,83.337,6896,9572.0,6896,83.337,ib,CL
2026-03-09 22:00:00+00:00,83.0,87.15,82.67,84.98,5423.0,85.084,3590,5423.0,3590,85.084,ib,CL
2026-03-09 23:00:00+00:00,85.1,87.0,84.68,85.65,2501.0,85.751,1682,2501.0,1682,85.751,ib,CL
2026-03-10 00:00:00+00:00,85.6,86.3,82.55,84.04,5600.0,84.568,4315,5600.0,4315,84.568,ib,CL
2026-03-10 01:00:00+00:00,84.01,84.24,81.8,82.47,4882.0,82.969,3828,4882.0,3828,82.969,ib,CL
2026-03-10 02:00:00+00:00,82.48,86.45,82.29,86.23,3812.0,83.827,2805,3812.0,2805,83.827,ib,CL
2026-03-10 03:00:00+00:00,86.18,88.49,85.76,87.05,4330.0,87.046,3314,4330.0,3314,87.046,ib,CL
2026-03-10 04:00:00+00:00,87.1,88.18,86.87,87.62,2086.0,87.551,1737,2086.0,1737,87.551,ib,CL
2026-03-10 05:00:00+00:00,87.62,87.62,85.01,86.5,3574.0,85.982,2922,3574.0,2922,85.982,ib,CL
2026-03-10 06:00:00+00:00,86.49,87.58,85.47,87.28,3784.0,86.698,3133,3784.0,3133,86.698,ib,CL
2026-03-10 07:00:00+00:00,87.25,87.52,83.37,83.61,7258.0,85.002,6132,7258.0,6132,85.002,ib,CL
2026-03-10 08:00:00+00:00,83.56,86.33,83.16,86.25,6493.0,84.919,5539,6493.0,5539,84.919,ib,CL
2026-03-10 09:00:00+00:00,86.22,86.38,83.4,84.44,5900.0,84.609,4625,5900.0,4625,84.609,ib,CL
2026-03-10 10:00:00+00:00,84.5,87.11,84.29,85.78,5602.0,85.9,4480,5602.0,4480,85.9,ib,CL
